"","ID","jab","ext","int","red","jab_ex","jab_in","jab_re","province"
"11856",11856,1.271465185,0,0,0,0,0,0,"Salamanca"
"14971",14971,0.341124806,0,0.794950876,0,0,0.271177463,0,"Tarragona"
"1025",1025,0,0,0,0,0,0,0,"Huelva"
"6563",6563,0.124045384,0,0,0,0,0,0,"Albacete"
"3255",3255,0.31011346,1.218379614,0,0,0.377835918,0,0,"Sevilla"
"13689",13689,0.031011346,0,0,0,0,0,0,"Tarragona"
"13999",13999,0.806294996,0,0.794950876,0,0,0.640964913,0,"Tarragona"
"6456",6456,0.124045384,0,0,0,0,0,0,"Badajoz"
"21043",21043,1.271465185,0,0,0,0,0,0,"La_Rioja"
"713",713,1.643601337,0,0,0,0,0,0,"Granada"
"13736",13736,1.054385763,0,0.794950876,0,0,0.838184886,0,"Avila"
"25013",25013,0.341124806,0,0,0,0,0,0,"Cantabria"
"20211",20211,0.093034038,0,0,0,0,0,0,"Zamora"
"4369",4369,0.186068076,0,0,0,0,0,0,"Jaen"
"19902",19902,2.604953063,0,0,0,0,0,0,"Girona"
"10858",10858,1.333487877,0,0.397475438,1.108077801,0,0.530028678,1.477608315,"Toledo"
"7605",7605,2.387873641,0,0,0,0,0,0,"Albacete"
"6695",6695,0.124045384,0,0,0,0,0,0,"Ciudad_Real"
"4902",4902,2.108771527,1.218379614,0,0,2.56928424,0,0,"Jaen"
"5269",5269,0.341124806,3.655138843,0,0.554038901,1.246858528,0,0.188996412,"Badajoz"
"17535",17535,0.279102114,0,1.192426313,0,0,0.332808705,0,"Burgos"
"16801",16801,0.496181536,0,0.397475438,0,0,0.197219973,0,"Soria"
"19674",19674,0.31011346,0,0.397475438,0,0,0.123262483,0,"Pontevedra"
"8704",8704,2.387873641,0,0,0,0,0,0,"Ciudad_Real"
"14324",14324,1.209442493,0,0,0,0,0,0,"Salamanca"
"4701",4701,0.31011346,3.045949036,1.987377189,22.161556027,0.944589794,0.616312416,6.872596815,"Badajoz"
"168",168,0.217079422,0,0,0,0,0,0,"Malaga"
"23582",23582,0.031011346,0,0.794950876,2.770194503,0,0.024652497,0.08590746,"Lugo"
"23499",23499,1.054385763,0,0,0,0,0,0,"Navarre"
"14287",14287,0.434158844,0,0,0,0,0,0,"Teruel"
"7205",7205,0.124045384,0,0,0,0,0,0,"Badajoz"
"16048",16048,0.031011346,0,0,0,0,0,0,"Valladolid"
"3021",3021,1.426521915,0,0,0,0,0,0,"Jaen"
"12566",12566,0.248090768,0,0.794950876,0,0,0.197219973,0,"Teruel"
"12181",12181,0.868317688,0,0,0,0,0,0,"Avila"
"24403",24403,1.178431147,0,0,0,0,0,0,"Guipuzcoa"
"1570",1570,2.6979871,0,0,0,0,0,0,"Huelva"
"25983",25983,0.341124806,0,0,0.554038901,0,0,0.188996412,"Cantabria"
"21094",21094,1.271465185,0,0,0,0,0,0,"Huesca"
"11513",11513,1.426521915,0,0,0,0,0,0,"Cuenca"
"12257",12257,0.355231008,0,0,0,0,0,0,"Teruel"
"15062",15062,1.054385763,0,0,0,0,0,0,"Soria"
"18032",18032,0.31011346,0,2.782328065,0,0,0.862837382,0,"Lleida"
"20052",20052,0.217079422,0,0,0,0,0,0,"Soria"
"10917",10917,1.116408455,0,0,0,0,0,0,"Cuenca"
"9373",9373,0.837306342,1.827569422,0,0,1.530235466,0,0,"Caceres"
"2495",2495,0.77528365,0,0,0,0,0,0,"Granada"
"767",767,0.372136152,0,0,0,0,0,0,"Malaga"
"12131",12131,0.806294996,0,0,0,0,0,0,"Teruel"
"742",742,0,0,0,0,0,0,0,"Sevilla"
"17030",17030,0.372136152,0,0,0,0,0,0,"Zaragoza"
"15268",15268,0.279102114,0,0,0,0,0,0,"Zaragoza"
"14930",14930,0.186068076,0,0,0,0,0,0,"Zaragoza"
"16180",16180,2.046748835,0,0,0,0,0,0,"Tarragona"
"2802",2802,0.279102114,0,0,0,0,0,0,"Murcia"
"8248",8248,0.279102114,0.609189807,0,0,0.170026163,0,0,"Badajoz"
"1885",1885,0.744272304,0,0,0,0,0,0,"Granada"
"14044",14044,0.031011346,0,0,0.554038901,0,0,0.017181492,"Avila"
"3950",3950,5.333951509,0,0,0,0,0,0,"Cordoba"
"196",196,1.524143401,0,0,0,0,0,0,"Malaga"
"10508",10508,0.186068076,0,0.397475438,0,0,0.07395749,0,"Valencia"
"7532",7532,2.760009792,0,0,0,0,0,0,"Ciudad_Real"
"16782",16782,0.093034038,0,0.397475438,0,0,0.036978745,0,"Segovia"
"9252",9252,0.031011346,0,0,0,0,0,0,"Caceres"
"11496",11496,2.418884987,0,0,0,0,0,0,"Cuenca"
"19707",19707,0.744272304,0,0,0,0,0,0,"Zamora"
"2841",2841,2.263828257,0,0,0,0,0,0,"Sevilla"
"25223",25223,1.674612683,0,0,0,0,0,0,"Guipuzcoa"
"24258",24258,0.360566311,0,0,0,0,0,0,"Navarre"
"9875",9875,0.062022692,0,0.794950876,0,0,0.049304993,0,"Toledo"
"8423",8423,1.984726143,0,0,0,0,0,0,"Toledo"
"15271",15271,0.434158844,0,0.397475438,0,0,0.172567476,0,"Teruel"
"4987",4987,0.217079422,7.310277686,3.179803502,13.850972517,1.586910854,0.690269906,3.006761106,"Badajoz"
"894",894,3.349225366,0,0,0,0,0,0,"Granada"
"3812",3812,4.155520362,1.218379614,0,0,5.063001296,0,0,"Cordoba"
"12250",12250,0.217079422,0,0,0,0,0,0,"Cuenca"
"826",826,0.31011346,0,0,0,0,0,0,"Almeria"
"11470",11470,0.961351725,0,0,0,0,0,0,"Madrid"
"4886",4886,3.00810056,2.436759229,0,0,7.330016801,0,0,"Cordoba"
"1549",1549,0,0,0,0,0,0,0,"Huelva"
"12937",12937,0.77528365,1.218379614,0.794950876,0.554038901,0.944589794,0.616312416,0.429537301,"Avila"
"16049",16049,0.062022692,0,0,0,0,0,0,"Valladolid"
"4667",4667,0.558204228,0,0,0,0,0,0,"Murcia"
"15254",15254,0.031011346,0,0,0,0,0,0,"Zaragoza"
"1440",1440,0.13697398,0,0,0,0,0,0,"Huelva"
"7632",7632,0.558204228,0,0,0,0,0,0,"Badajoz"
"25613",25613,2.077760181,0,0,0,0,0,0,"Asturias"
"1984",1984,1.209442493,0,0,0,0,0,0,"Granada"
"26147",26147,0.372136152,0,0,0,0,0,0,"ACorunia"
"2955",2955,0.496181536,0,0,0.554038901,0,0,0.274903873,"Huelva"
"19268",19268,0.186068076,0,0,0,0,0,0,"Palencia"
"21289",21289,0.961351725,0,0,0,0,0,0,"La_Rioja"
"11410",11410,0.093034038,0,0,0.554038901,0,0,0.051544476,"Caceres"
"15460",15460,0.496181536,0,0,0,0,0,0,"Tarragona"
"25388",25388,0.899329033,0,0.794950876,0,0,0.714922403,0,"Guipuzcoa"
"21447",21447,1.085397109,0,0,0,0,0,0,"Ourense"
"13815",13815,0.186068076,0,0.397475438,0,0,0.07395749,0,"Teruel"
"1272",1272,0.093034038,0,0,0,0,0,0,"Malaga"
"13546",13546,0.186068076,2.436759229,0,0,0.453403101,0,0,"Salamanca"
"13550",13550,1.054385763,2.436759229,0,0,2.56928424,0,0,"Salamanca"
"18552",18552,0.279102114,0,0,0,0,0,0,"Palencia"
"16363",16363,2.666975754,0,0,0,0,0,0,"Barcelona"
"12068",12068,0.248090768,0,0,0,0,0,0,"Madrid"
"23471",23471,0.899329033,0,0,0,0,0,0,"Burgos"
"11186",11186,0.31011346,0,0,0,0,0,0,"Cuenca"
"2355",2355,0.961351725,0,0,0,0,0,0,"Granada"
"24034",24034,0.899329033,0,0,0,0,0,0,"Alava"
"19453",19453,0.961351725,0,0,0,0,0,0,"Ourense"
"21516",21516,0,0,0,0,0,0,0,"Burgos"
"10465",10465,0.093034038,0,0,0,0,0,0,"Toledo"
